PlaceID	PlaceName	PlaceType	PlaceCount
07d9d22800481001	Port of Call	poi	1
0a6404de53568000	18th Ammendment	poi	1
07d9c93fbdc86001	Medieval Times Dinner & Tournament	poi	2
07d9ddcf25c81003	Sardis Lake	poi	2
01d3890b66f72854	Anthony	city	5
07d9f5c4e4c84002	Del Frisco's Double Eagle Steakhouse	poi	2
07d9e44b52482003	Atlanta BeltLine Corridor over Ponce de Leon	poi	1
00e2ff187e04b099	Oscar	city	4
63f8d0e05143ac8d	Alief	neighborhood	5
1dbd6de46c32ef14	Fairview	city	7
6e661705f0ec3fc3	Alto	city	1
07d9ddea54884001	Cawthon Hall	poi	1
07d9ccabbb882003	Marianna High School	poi	1
01fb1afc58d5bef9	Tuxedo	city	3
07d9c9b4ba080001	Blind Pig	poi	1
07d9f38c36c85001	Neyland Stadium	poi	1
07d9d55b96c83000	Evadale, Tx	poi	1
3ac5fbba251c1a17	Pelham	city	4
3a1d3efbbb8b8329	Eatonton	city	13
014e3a017e58d240	Clayton	city	18
07d9f387b1884000	Homer Bryce Stadium	poi	7
216723c82d72b228	Randleman	city	3
8903102df644ad68	Covington	city	9
017c55827ac99190	Lucedale	city	2
0879cd518f143000	Carmike 12 Spring Hill	poi	1
07d9db3545881001	Suwanee, GA	poi	3
22b81f888e5bfe22	South Bluffs	neighborhood	4
0b1764b5bd178000	Tiny's Milk and Cookies	poi	1
07d9ed7b3a084000	Covington, GA	poi	1
0aab3c3881d78000	Tri-cities Escape Game	poi	1
2ca0a66558c69f69	Stateburg	city	13
07d9f7c421c88000	Crystal Springs	poi	1
07d9da5561086003	Barrel Proof	poi	1
002bfd1d405795e6	Albany	city	5
07d9d605ae488002	North Jacksonville	poi	6
00973beb2844c232	Lakewood	city	1
07d9ed1840486002	Waffle House	poi	1
07d9e7636cc87000	6-10 In Chilly Gentilly	poi	1
07d9d3ecb9883000	Sunshine Skyway Toll Booth (Northbound)	poi	1
0b5dbf0f8b54500c	Walker Street @ Marriott Marquis Houston	poi	1
581a09f3db628266	Big Coppitt Key	city	3
07d9d4d76d486003	NBC 10 KTVE	poi	1
07d9e43acb885001	Hyatt Place Orlando Airport	poi	1
1fa91e2d7d6b45a7	Downtown	neighborhood	11
07d9e8aacf086000	The Anchorage Camp	poi	1
07d9e2694d480001	Dance Rehearsal	poi	1
07d9d21d87887000	Battle & Brew	poi	1
0159cccf4c9afe26	Hickory Hills	city	11
07d9e41e39487001	Ole Shillelagh Sports and Raw Bar	poi	1
07d9dc71a5080000	Lake Davenport	poi	2
07d9f73b05c85000	Vanderbilt Student Recreation Center	poi	1
0c1321b4f2d79004	Zen Tubing	poi	1
07d9f5dbf1c88004	Las Olas Bridge	poi	2
07d9dbcc10c85000	Bibbidi Bobbidi Boutique	poi	1
07d9d98125083000	Ashford Druid Hills	poi	1
07d9ca0d41488000	Calvary Tabernacle	poi	1
01958f09364d90f1	Fairmount	city	2
07ee5ef1d16ed9de	Glen Raven	city	5
07d9cf6d8a481000	Indian Rocks Beach	poi	1
07d9f33f3f482001	Singer Island Beach	poi	2
0045f892206e7556	Double Springs	city	1
07d9c9409ec80000	The Mall at Green Hills	poi	1
07d9d747cd485000	Off The Rafters	poi	1
07d9d640c0487001	Opry Mills	poi	1
07d9e67100c88000	Williamsburg	poi	1
01596de34c6ddf0f	Springville	city	5
dcc0011a26d78c9c	Louisville	city	6
07d9e3a9e6884003	Concord Mills	poi	3
01c8a3ac38cc8902	Belleair Beach	city	4
07d9c9988b486002	Great Smoky Mountains National Park	poi	2
1498cf7fde9304b5	Ardmore	neighborhood	4
00386e2e28011a42	Old River-Winfree	city	5
07d9ed24b4c80002	Gulf Harbors Beach Club	poi	1
01607064114100db	Waterloo	city	1
07d9e96681084002	Live Oak Preserve	poi	2
07d9e54c42086001	The Commerce Club	poi	1
07d9ef0f79085001	Gulf Of Mexico	poi	1
010b189a75a458b0	Underwood	city	6
07d9d22f37484001	LSU - Student Union	poi	1
7bc78cb69ddb8155	Fourth Ward	neighborhood	2
07d9e6cd28080004	Palm Shores	poi	1
07d9cc4ead888002	Marina Blue	poi	4
07d9e38d1c886000	Colony Square	poi	2
004b654b5b71b981	Sorrel	city	20
7cc8dde74254fbeb	Flat Rock	city	4
07d9ef12a3c81003	Wimpie's Steam Bar & Cajun Cafe	poi	1
a3884d2981fb1c7c	Mar-Mac	city	4
0855629ffbd41000	ShowBiz Cinemas - Baytown 10	poi	1
07d9e3b556882000	Old Natchez Country Club	poi	1
0bafbdc234d6d001	The Battery Atlanta	poi	1
07d9e5102a881000	Mississippi State University	poi	3
07d9ea2685880000	Village Carver II	poi	1
07d9d2bfabc87002	AMC Stonecrest 16	poi	1
07d9ca64c2482003	Han's Chinese Food	poi	1
07d9ca552d086000	I-4 Westbound Rest Area	poi	1
0ba4fbf41754a000	Creamistry	poi	1
ed6809ff78d063e0	Wabasso Beach	city	6
07d9f866c2c80000	Toccoa River	poi	1
0002e0885cb6b6fe	Etowah	city	4
07d9eea0f7886001	Hackleburg, AL	poi	2
07d9d6a10b084000	Augusta Canal Boat Tours	poi	1
07d9ece44e888005	Westgate Vacation Villas	poi	1
07d9e42fa0481001	Waffle House	poi	1
07d9f5c35f083000	Shaw Air Force Base (AFB)	poi	1
4c4d4094a5a04651	North Sharon Amity	neighborhood	1
0940198760946000	You Fit Health Club	poi	1
07d9e3e69a886001	WDSU TV 6	poi	1
07d9f06195484001	Miami's Auto Museum at the Dezer Collection	poi	1
07d9f81191c84000	Sears Portrait Studio	poi	1
0df0aee1185a01ba	Livingston	city	12
07d9e3554e887002	AC's Coffee	poi	1
07d9dc4b40884001	University Stadium	poi	1
07d9d290e7087000	Central Station	poi	1
0bdd2063f597a000	NYX Professional Makeup Store	poi	1
07d9dd371a885000	In The Sky	poi	1
07d9e45488886000	Lasershow Spectacular Presented in Mountainvision	poi	1
07d9e5b638084000	Bradenton Beach	poi	2
07d9c9d5eac82001	Monroe Civic Center	poi	1
91b43a61b0688c09	Graysville	city	13
09811f7e83940001	Pro Business Channel	poi	2
0082c8f912df3d60	Telford	city	1
07d9e40b92c85000	Hyatt Place Atlanta East Lithonia	poi	1
0aaad51c11d76000	8 Arm	poi	1
0aab09c9d2576000	Altitude Trampoline Park - Katy	poi	1
07d9e1252e880002	International House of Pancakes	poi	1
07d9edcf8c486000	Bella Mare	poi	3
07d9e4da8dc87000	Harrisburg, NC	poi	2
07d9cba873c82000	Catawba Falls	poi	1
07d9de25cac84004	620AM The Buzz	poi	1
07d9ca5d8c080001	Henry County High School	poi	1
1daf9acf193894df	Haw River	city	8
07d9e3e922080004	Cracker Barrel Old Country Store	poi	1
0b2fa5ea78d54000	Sports Shed Boat & RV Storage	poi	1
20ff579e217c95df	Brookwood	neighborhood	3
07d9f60d05c81001	Gulf Islands National Seashore	poi	2
07d9f3fc47c82001	99.9 THE FAN	poi	3
07d9f344fb887000	Harvey Mansion Bar	poi	1
c823555c48453bdb	Eudora	city	17
58fbb33848a5a107	Lake Helen	city	3
274ce42386dde428	Cordova	neighborhood	6
07d9d2a287488001	Gold Strike Casino Resort	poi	1
07d9d2d208487000	Oak hill apts	poi	1
8bdc9506120fc62e	Thomasville	city	25
00b6f2fa67c8cebb	Holt	city	6
07d9db1b11480000	Kroger	poi	1
00302f106b0dc9d7	Zuber	city	3
07d9f3f665083000	Intracoastal Parking Lot	poi	1
07d9f7469e083000	North Carolina Zoo	poi	1
6994f99903be6f59	Jackson	city	11
07d9d612ac882000	Quickway Food Store	poi	2
07d9e4602f087000	Capital Club 16	poi	1
07d9e3d6ce085000	Corkscrew Middle School	poi	1
c2231edba06d87a1	Rockfish	city	2
07d9d7d8e8481000	Christ Presbyterian Church	poi	1
086c5a3224940001	Hole In The Wall	poi	1
07d9c9417fc86001	Sheraton Vistana Resort Villas, Lake Buena Vista/Orlando	poi	2
00af52173e08691e	Concord	city	9
07d9e39a0e888004	Lamar University	poi	6
07d9ec876c880001	Bell Cheshire Bridge	poi	1
72635360fbd2d288	Downtown Charlotte	neighborhood	6
5d22cfff9e53beb7	Greenbriar Village	neighborhood	1
07d9d35d16c82002	Miami Gardens Drive	poi	1
07d9db6377c82001	YMCA Camp Widjiwagan	poi	2
07d9e775eb484002	Econolodge	poi	1
07d9ee2f2b887001	New Orleans Original Daiquiris	poi	1
00c3940b3b15b9ef	Point Clear	city	2
07d9f0c16e085000	T-Mobile	poi	1
07d9dafd10881001	#'s Night Club	poi	1
07d9d2166e886000	Fletcher Opera Theater	poi	1
07d9d325d6c88000	Northdale	poi	1
08056ea151561000	Olde Dobbin Station	poi	1
008ef8951f78517e	Shannon	city	4
07b7b69d6b2dbd74	Old Fourth Ward	neighborhood	2
07d9e48062881002	Ramsey cascades	poi	3
07d9f744f0c83000	Nolensville Park	poi	1
0b9ffa9d8e9e411e	Lafitte	city	5
07d9c932f3086003	Star Pizza 2	poi	1
c6d1db7f78955e95	Baxter	city	3
f9f5a27080eef447	Abbeville	city	7
07d9d2cfb7086002	Lake Brandt Marina	poi	1
07d9cc75de083000	UNC Institute Of Marine Sciences	poi	5
07d9db3844c82000	Logan's Roadhouse	poi	1
07d9ec0534480000	Pool @ Wynbrooke	poi	1
4c71d4f296a9e7d4	Elroy	city	8
07d9d50df3483002	Roosevelt Blvd & 9th St	poi	1
07d9ed56cb086000	Briargate	poi	1
07d9d707d9883002	Bell Channelside	poi	3
07d9f32e3f082000	First Colony Mall	poi	2
5369fb7723bcfaca	Memorial	neighborhood	4
07d9caacabc88000	McDonald's	poi	1
07d9d2caaa083000	University of Mississippi	poi	8
07d9c93e1d883001	The Basement	poi	2
4edfbcaed1e07c98	Lake Estates	neighborhood	1
07d9d10317888001	Calhoun’s Rooftop Bar & Grill	poi	1
07d9ddc201c86000	The Village Pool	poi	1
07d9cb8c77c86000	Pasadena, TX	poi	2
07d9e3ea5c483001	Holiday Inn Express and Suites	poi	1
010a73cd3ef37247	Batesburg	city	11
0a74f04709160000	Saint Leo, Oxford, MS	poi	1
20e88014a7fe2727	Sunset	city	3
a617e8d9675e342e	Pine Level	city	3
07d9d2f4dc885000	Armwood High School	poi	1
07d9d2cf57882003	Cape Lookout Lighthouse	poi	1
07d9e39cd6c83000	St. Laurence Catholic Church	poi	1
07d9d505e5888000	Dickson Fairgrounds	poi	1
80b00439c3785250	Palmetto	city	10
051d0b290a09af68	Golden Grove	city	7
07d9ca16bb486002	McDonalds	poi	1
07d9c94ffa888004	Star Island Resort & Club	poi	2
07d9d27a93882000	Bamboo Willie's Beachside Bar	poi	2
095679c3f2d46000	Main Event Entertainment	poi	1
07d9d18d48c86000	Madame Lalaurie's Mansion at 1140 Royal St	poi	1
07d9d21abb086001	Valenza Italian	poi	1
07d9ec6a42481002	Northlake Festival Movie Tavern	poi	1
01e3bd4f4255307e	Yalaha	city	2
08289b3e2e148000	Topgolf Midtown	poi	1
07d9d21e5a484000	Aaron's Amphitheatre at Lakewood	poi	6
0199b40434053b9e	Youngsville	city	1
3ee2a90fc5c049e8	South Memphis	neighborhood	2
07d9d0215b885000	The Villages Of East Lake	poi	12
cb4ff6dac96603bd	High Point	city	10
07d9e3ecae084001	Hilton Garden Inn Memphis/Southaven	poi	1
07d9f3231cc80005	Tampa Convention Center	poi	1
07d9db3676c81000	Market Street	poi	1
07d9d61dde085000	Boiling Springs High School Football Stadium	poi	1
07d9dc8077c86003	Florida College - Hinely Hall	poi	1
07d9e3dab2485000	Carmike Motion Pictures Patton Creek 15 + IMAX	poi	2
00c943a7053e12b4	Cropwell	city	7
07d9ee03bec85000	Allapattah Middle School	poi	1
07d9d2b525085002	Rickochet's Billiards	poi	1
07d9d32288482003	Holiday Inn Express	poi	1
01ea14c465bc9b96	Ocala Ridge	city	5
07d9d2568d888002	Marriott's Harbour Lake	poi	1
07d9dfa177885001	Staton Field	poi	1
07d9dedbe5480000	Tocca Cabins, Blue Ridge Mountains	poi	1
486fd3f1e21edd2b	Historic Edgefield	neighborhood	1
0c2e524072976002	Mulavi	poi	1
00a810295aa22f6a	Robins Air Force Base	city	10
07d9e3e8a3c83003	UNO - Performing Arts Center	poi	1
07d9cd63b4c86000	Green Cay Village Clubhouse	poi	1
07d9d5c8c0083002	Bailey Memorial Stadium	poi	1
07d9ec9323888000	Eastside High School	poi	1
07d9d220ac884002	Universal Studios Florida	poi	1
7a432ade117c2841	Kimberly	city	2
0b13f49f44147000	Marbella Isles by GL Homes	poi	1
010715c326f575bc	Charenton	city	3
07d9e462e3081002	First Presbyterian Church	poi	1
00846e5b33fe985b	Saint Pauls	city	12
07d9ca8b71c88000	Weedmans Grocery	poi	1
07d9ddea91486000	The Roost Bar N' Grille	poi	1
62bab9e0ad086b5b	Denmark	city	5
00f547f36abae34d	Bear Creek	city	3
07d9e3f310c88000	Pappas Bar-B-Q	poi	1
07d9db70e1083000	Fort Lauderdale Marriott Harbor Beach Resort & Spa	poi	1
07d9f35668487000	I-49 rest area	poi	1
07d9d27596888001	The Connection at Athens	poi	1
07d9d3dd1a080005	DelMonaco Winery & Vineyards	poi	1
00c195410012e8b7	Oak Grove	city	2
07d9c950fd080000	Cypress Inn Restaurant	poi	1
07d9df5798084000	Naples FL -The Lighthouse	poi	1
07d9d23808c82005	Gaylord Opryland Resort and Convention Center	poi	6
07d9c939f7885006	P.F. Chang's	poi	1
01d5fd2e68a1198c	Bayou Country Club	city	12
07d9f8169e881002	carol city	poi	1
07d9cbb4a3c88002	College Park	poi	1
07d9e3ab35482002	Crave Dessert Bar	poi	1
07d9e4a3d1481002	On The Lake	poi	1
07d9f45b27080001	Kareys Krazy Kitchen	poi	1
07d9eba060886001	Dat Dog	poi	1
07d9d22c31c88002	Horseshoe Casino & Hotel	poi	1
07d9ed618e881000	Legacy Gymnastics	poi	1
07d9ea657c483002	Lake Norman	poi	1
00e9af5244adb39d	Cainhoy	city	7
f114bc625276b5e1	Sullivan's Island	city	3
0098b2fcaf3e9318	Mamou	city	6
07d9dbb771084001	Strawberry Stadium	poi	1
e170ea75112e66df	Wallace	city	2
0e951817ece150fa	Helena	city	7
07d9d25229082003	Pig On Beale	poi	1
07d9f46c88085000	Rossville Bridge Construction	poi	1
dbc033ca28755bf7	Hildebran	city	2
094b880e7a56a000	El Super Pan	poi	1
07d9e3c1dbc84002	QuikTrip	poi	1
07d9e3c678487001	Fayetteville State University	poi	1
00cb28e51f010bd3	Olivet	city	1
4e99ed1cec652f92	Buckhead Village	neighborhood	5
1e7afe6048ea75ee	Braeswood Place	neighborhood	2
07d9caa9f8887001	Tri County Roller Arena	poi	1
6518279f991a3511	Mount Olive	city	12
07d9e3bdb9482001	ElDorado Resort And Casino	poi	1
07d9dd6782488001	Festival Park Downtown	poi	1
4b500728901641ab	Chauvin	city	6
07d9ebe833480000	Bonita National	poi	1
07d9df6c4e082001	Parkplace	poi	4
07d9e3dd07085000	West Monroe, LA	poi	1
468bbe47ef5e1283	Montgomery	city	1
07d9cd8fc3486001	Sandy run	poi	1
07d9ec7d69484002	Carter-Finley Stadium	poi	4
07d9e3b61f484003	AMC Concord Mills 24	poi	3
07d9ec9d14087000	Chick-fil-A	poi	1
e95072994c706588	Weber City	city	2
07d9dc4552c82001	Dauphin Island, Al	poi	2
07d9c93a63482003	Rock-n-Sake	poi	1
5547dd9042a8147e	East Memphis	neighborhood	2
07d9e82a20480001	Lakewood, Atlanta GA	poi	1
0c09c93cae16b000	Regal Grand Parkway 22	poi	1
07d9d1a26a886003	Pizza Hut	poi	1
07d9d22871082001	Northgate Mall	poi	1
07d9ca016bc82000	Navarre Beach Fishing Pier	poi	1
07d9f0b99dc80000	Emory & Henry College	poi	1
07d9c946b3883001	Improv Comedy Theater	poi	1
07d9d23ee2881002	Thalia Mara Hall	poi	1
07d9d175bd085001	Panda Express	poi	1
002130605b4969fa	Starling	city	1
5f4f345280bdaa04	Sharpsburg	city	3
07d9e40899084000	Sheraton Suites Plantation	poi	1
07d9dc64afc86002	Lamar Elementary	poi	1
548e2bfaebed197b	Villano Beach	city	3
882fcf6b4add2a3d	Plymouth	city	7
07d9f80b6b084000	WaterSound, FL	poi	2
07d9ec71b2c82000	Blue Flame Lounge	poi	1
0128e38f29860d50	Lafourche Crossing	city	7
07d9d72b31888001	Charleston, TN	poi	1
07d9d2b5ef487002	Wharton County Junior College	poi	1
00fd022f7c61bddf	Holden Beach	city	13
07d9e3e7f7087000	University Of Georgia Golf Course	poi	1
07d9d25249082003	Wet 'N Wild Emerald Pointe Water Park	poi	6
07d9e6ac19886001	Corner,Alabama	poi	1
07d9db4d1f885000	Western Carolina University	poi	3
07d9c93fbbc85005	Westgate Lakes Resort & Spa	poi	1
07d9c93980084002	Frank's Pizza	poi	1
b5c1909cc488cf7d	Poydras	city	7
0ba79a808a566003	Waffle House	poi	1
5b2119c58ae402e2	South Bay	city	9
07d9d3281a485000	Tishomingo State Park	poi	1
07d9f733f9082000	Dillard University	poi	2
07d9db2530484003	Egan's	poi	1
07d9f40821883002	Highway 59 & Fort Morgan Intersection	poi	1
07d9e91820087000	Broward County line	poi	1
01990c723ce507d2	Gaston	city	4
01f56cef56574b30	Holley	city	1
07d9dbfc7d485002	Rainbow falls	poi	1
01bb265d2155c80d	White Pine	city	5
07d9db0a61c82000	Disney's Hollywood Studios	poi	4
0a6475472a971000	The dReam Center Church Of Atlanta	poi	1
094db18215547002	orange mound, TN	poi	8
07d9d21a63c83001	Rocky Mountain Pizza	poi	1
07d9d82e1a480000	The Fellowship	poi	4
07d9f7799a087001	Stonebridge Condominiums and Townhomes	poi	1
07d9e45085c86002	Sunset Harbor Marina	poi	1
07d9f01cb3483000	Ramblewood	poi	1
07d9ecb324885000	NC A&T - Holland Bowl	poi	1
07d9e3de08886003	Smathers Beach	poi	1
01af43b27118dd1e	Longview	city	3
07d9d2d0ccc86000	Dallas, GA	poi	1
00d746c15f80120c	West Pelzer	city	1
07d9e45bdc088000	Skydive Spaceland	poi	1
07d9f5f858483000	Drs Lake Dock	poi	1
0a63956495960000	Arbor Greene	poi	1
7711c801535b0c28	Patterson Springs	city	1
07d9e1223fc83001	Four Saints Brewing Company	poi	1
07d9d218a8c87000	Royal Sonesta Hotel New Orleans	poi	1
9fdf71278154723a	Hattiesburg-Laurel MS	admin	1
170b6584948aa5f5	Westbury	neighborhood	3
07d9d302aa082004	Lane Southern Orchards	poi	1
0b46f23e9194b000	Rise - Brickell City Centre	poi	1
01c4d52d45567820	Mulga	city	1
07d9d3a19a880000	Rocky Mount Sports Complex	poi	1
07d9ccefb9488001	Marietta Aviation Museum	poi	1
07d9e7b853481000	City of Augusta	poi	1
018e594a4112d8bd	Wrightsville	city	13
07d9d26da1488003	Red Lobster	poi	1
fcf5c751e7c092ab	McGregor	city	3
012d3b0520cce61d	Four Points	city	2
07d9def5c3081001	Mercer University Stadium	poi	1
07d9ebdeda886004	Tifton, Ga	poi	1
07d9ecaeb9883000	La Quinta Inn & Suites Baton Rouge Siegen Lane	poi	1
07d9d43b7f885001	Pho 24	poi	1
07d9e7272ec88001	Fort Mill, SC	poi	2
07d9dd4436488001	IMG College	poi	4
07d9f5306a088001	On The Beach!	poi	1
01bcae9d3018e23d	Island Walk	city	2
7ec97b1b50104e0d	Park Place	neighborhood	3
07d9c9a550085000	Main 101 Bar & Grill	poi	1
07d9dc7febc85000	Southpointe	poi	1
07d9e46977481000	2016 Main Condominium	poi	1
07d9cc3f08880001	Tewbeleaux's Sports Bar & Grill	poi	1
07fd62c6ced6f003	Quinney Oaks Plantation	poi	1
000db6740b1fec59	Biscayne Park	city	10
07d9db5d2d882001	Red Rocks Cafe	poi	1
0b05a0037ad71001	A Dopo Sourdough Pizza	poi	1
07d9e3a464482001	J. Alexander's	poi	1
07d9d2a5ba086001	Super 8 Motel - Kissimmee Suites	poi	1
07d9f638d1486001	Eddie G Robinson Museum	poi	1
315ec3a5c9811895	Aragon	city	1
07d9dcc4dac86002	Texas Children's Hospital - West Tower	poi	1
07d9d2df49485000	Hillside International Chapel & Truth Center	poi	1
07d9e90b86c87000	Sable Point at Heron Bay	poi	1
0956f08bdb94b001	1836 steakhouse	poi	1
07d9d8aae9c82001	NewSpring Church	poi	1
07d9e3da5fc88002	Lincoln Memorial University	poi	2
01dd6bc3681247a9	Nugent	city	1
481021182030dbe6	Iona	city	2
07d9e4b490881000	The Regional Medical Center	poi	1
07d9e4d468480000	Waverly Place	poi	1
07d9e3be4a487000	Neiman Marcus	poi	3
07d9c92b0e880002	Whitehall Tavern	poi	1
07d9db31b1481000	Westside Regional Medical Center	poi	1
07d9ecb200481001	Cool Beans Bar & Grill	poi	1
bc41bc174fd0fd20	Bessemer City	city	11
470dd9ab95dffbbb	Tunica	city	5
07d9cc386fc83001	Moody's M-Port Marina	poi	1
07d9e80282c87000	Gainesville First UMC	poi	2
07d9dafb5f087001	Taco Mac Sports Grill	poi	1
07d9d0c060c83000	Bang Bang Burgers	poi	1
07d9f33565084000	Southside Cafe	poi	1
07d9db0d10486001	Central BBQ	poi	1
07d9e399ab885003	Picasso's Sports Cafe	poi	1
07d9c93838487006	Michael C. Carlos Museum of Emory University	poi	1
07d9e5526f084000	Audubon Acres	poi	1
07d9f7e5d9c84002	Royal Oaks Country Club	poi	1
00ba6f8a693a849b	Evergreen	city	13
07d9db1167883000	Fayetteville, GA	poi	2
07d9f7766cc86001	Century Village	poi	1
07d9e3c5e6481000	Buffalo Wild Wings	poi	1
07d9d28451487003	Whistle Post Tavern	poi	1
07d9ec7feac87000	Champion Forest Baptist Church	poi	1
07d9e3b631883003	USF Juniper-Poplar Hall	poi	1
01f8019c44ff5e44	Glady	city	2
07d9c9458a085002	Cracker Barrel Old Country Store	poi	1
5171a1621bbfba54	Appalachia	city	1
0a64b79dfb96f004	New Life in Christ Fellowship	poi	1
07d9d2b306884000	Biscayne Bay	poi	1
07d9e9e471484000	Chicago Pizza	poi	1
0bd8745c0cb9a264	Clear Lake	neighborhood	1
07d9c96e20880002	The Home Depot	poi	2
07d9d231f3482000	Kroger	poi	1
07d9e39159c82001	'Ohana	poi	3
7dc8991aefc10585	Troy	city	1
07d9c94072081000	Disney's Contemporary Resort	poi	7
07d9ecafb0084001	Collierville First Baptist Church	poi	12
07d9e4583a080000	Nature Preserve Of Key West	poi	1
07d9e64d99886003	Brickell Key Bridge	poi	2
07d9cafa12881001	The Horse Farm	poi	1
07d9d0f023886001	The North Pole	poi	1
07d9ec9846485000	Cottage Hill Baptist Church	poi	1
0b172ee166977001	Elevation Church - Rock Hill	poi	4
07d9c95f46081000	Del Webb Spruce Creek Golf and Country Club	poi	1
07d9d62d08485001	Vinoy Park	poi	2
07d9e52eb9887003	Dekalb Medical Labor And Delivery	poi	1
07d9e3f93fc83000	Aiken, SC	poi	1
07d9e17707c88000	Rescue Church	poi	1
07d9d7bc73c88000	Sugarloaf Country Club	poi	1
07d9f6806a883000	Woodridge Preserve	poi	1
07d9ec93c9c88000	Prytania Theatre	poi	1
07d9db0bc2c80000	FedEx Institute of Technology	poi	1
07d9e3d297485000	Walmart Supercenter	poi	5
07d9e47dea488000	Pilot Mountain State Park	poi	1
07d9d48a26088001	Sweet Grass Next Door	poi	1
36d018e0b4117301	Emerson	city	2
07d9db47b0884000	The Hangout	poi	1
07d9d29ba4883002	Days Inn-Mobile	poi	1
0b79fc2ac6575000	Orlando, FL	poi	4
07d9d21192081001	Emory - Goizueta Business School	poi	1
07d9cb6c50484000	15th Avenue Baptist Church	poi	2
07d9ec76f8882001	Perimeter Church	poi	2
07d9ed2434c81001	Brickell Avenue	poi	2
4742a4a645a09140	Mayodan	city	3
07d9f34e90883000	Hendricks Elementary	poi	2
07d9e40921088000	Sunset Key Guest Cottages, A Westin Resort	poi	1
07d9db2d79c88000	Melbourne International Airport (MLB)	poi	3
07d9d35bec086000	Valencia Condo Community	poi	1
07d9d27626c82002	One Buc Place	poi	1
07d9c928a8083004	Whole Foods Market	poi	1
07d9e3d211485002	Hilton Houston Southwest	poi	2
016eb7af144852c3	Bells	city	1
07d9eca378881001	Chattanooga Zoo	poi	3
07d9e3a6f4086009	Beau Rivage Resort & Casino	poi	2
329b36074b8f2a7d	Hilshire Village	city	4
20cf46d1a210dd2c	Hernando	city	10
07d9dda72e481000	AMC Loews Spring 10	poi	1
654a2bdaf1605dc6	Lake Houston	neighborhood	1
07d9e4fd38885000	River Pointe Church	poi	1
07d9ee27fbc84002	The 600 Block	poi	1
07d9ee93eb082004	Snell Isle Bridge @ St Petersburg, FL	poi	1
07d9d2762dc83001	Jack Britt High School	poi	1
01ae90f40f8f11b4	Mount Laurel	city	15
07d9edfa0c888000	Buffalo Wild Wings	poi	1
07d9d3700ec81004	Tracey's	poi	3
07d9d224bd887002	Belmont University	poi	2
01fe3b4e06dfae17	Harlan	city	11
07d9f7358c884000	SeaWorld Orlando	poi	5
07d9db203c085000	Vanderbilt University	poi	4
07d9d21a55880001	Hyatt Regency Atlanta	poi	1
07d9f5b9ee885005	The Westin Peachtree Plaza	poi	2
07d9db02f1883000	Jungle Island	poi	3
07d9cb66c4081003	The Vineyards	poi	1
07d9df966e080000	Tampa Bay Florida	poi	4
07d9d43040881002	Sugar Land, TX	poi	3
07d9ea88ee883001	Killen's Barbecue	poi	1
5e10167601ec0aed	Ruleville	city	1
07d9cce562488000	First Baptist Church Simpsonville	poi	1
09007e0f8b951002	Firito Taco & Bocce	poi	1
07d9d2bdca083003	NC Zoo: North America	poi	1
0050253959ba9ef9	Keller	city	5
07d9dac328084000	LBOE	poi	1
07d9de51e2884000	Sunrise Commons	poi	1
07d9c93672482001	CVS Pharmacy	poi	1
fe37c5064d19f7d0	Ocean Breeze Park	city	1
07d9d39013080000	Currie Park	poi	1
00ade03d2d030544	Port Barre	city	3
07d9d6589c883002	Titans Tailgate	poi	1
07d9db1a00082001	American Airlines Arena	poi	1
07d9f60776081001	Cornerstone Cafe	poi	1
07d9e93a41086001	Dauphin @ I65	poi	1
07d9dcd544487003	My Bed	poi	1
07d9ca43d7484002	Isle of Palms Beach	poi	1
6ddfcaf8a914ac40	Lincolnville	city	22
07d9d228d6c88001	Epcot	poi	1
07d9ceaeeac88001	Islander Club	poi	1
07d9d90f63885000	Tupelo Honey Cafe	poi	2
07d9f140d5082000	God's Property - A New Thing Christian Church	poi	1
07d9e28f84881000	North Beach Village	poi	1
07d9cf8436483005	Dania Beach	poi	1
00c6c6d7339c1040	Rawls Springs	city	1
07d9cb538c887000	Colony At Dadeland	poi	1
07d9d297b0484002	Northcrest Baptist Church	poi	1
07d9deab33487001	Discount Liqours	poi	1
07d9e3c07b886001	New Life Fellowship Center	poi	1
07d9f0644f085000	Sunrise Manor South	poi	1
656fa71d2d1e5a41	Indian Shores	city	3
07d9cbd89a480003	Butts County Administration	poi	3
07d9d6075c486001	Palm Ave & Taft St	poi	2
07d9dd7c3e881000	Gulf Intercoastal Causeway	poi	1
0bb724bed0d4e001	Glaze Donuts	poi	1
00fdde687bcae39b	Harvest	city	11
07d9d78d9e081003	London, England	poi	1
07d9f01b8c083001	E Camino Real & S Dixie Highway	poi	1
0b86215f57d43003	Homewood Suites by Hilton Miami Downtown/Brickell	poi	1
07d9db8dbcc84001	NAS Meridian	poi	1
07d9f35d4dc85000	The Vineyard of Olive Branch Apartments	poi	1
07d9db30f2484001	Queens University of Charlotte	poi	1
0aceabe0b196f000	Residence Inn Miami West/FL Turnpike	poi	1
07d9e63120882000	Louisiana Welcome Center	poi	1
07d9cdfd74484001	Bryant Park Playground	poi	2
07d9ecfe3a081000	Bay Parc Plaza Apartments	poi	1
07d9e44b02484000	Key West Museum Of Art & History	poi	1
07d9e9b122080000	Capital Boulevard bridge over Crabtree Creek	poi	1
07d9f1ece6480000	Kick Back Jack's	poi	1
